from	to
D014927	1306123
D014552	327584
D006069	139462
D006973	732498
D018410	236647
D009203	11055
D005873	4601
D001145	N0000175426
D012559	236525
D003457	31819
D013964	466523
D000741	711942
D012628	19254
D003865	1439834
D010032	1049105
D010146	73032
D001145	281189
D002862	4451
D020803	281
D018805	204144
D002545	4177
D004775	5691
D005148	215664
D011565	4458
D015212	21232
D000562	203119
D004415	91251
D003877	27196
D003234	235851
D003324	203144
D015663	236083
D007938	268872
D005764	6058
D009404	3002
D006484	27197
D009120	202723
D004415	29170
D007938	34374
D001228	28031
D011552	1546000
D007896	N0000190851
D003556	47835
D010146	1294612
D006973	83515
D003874	22690
D014581	104592
D011618	3648
D002289	2549199
D020388	22396
D003371	5032
D006934	34376
D001168	36108
D006974	3829
D001249	3966
D001282	7008
D013921	2045727
D005901	1817
D001145	81947
D000740	2047589
D013617	102313
D012559	236771
D004827	25480
D004487	268872
D009404	2396
D000152	7821
D014552	142135
D004487	34374
D001289	3288
D011552	1272
D009765	82078
D020529	2261783
D004827	40254
D018805	5690
D014397	22690
D010300	47579
D007868	25126
D003929	221078
D004381	236486
D010300	72937
D011565	2610418
D010146	1299236
D006467	2055655
D015535	191831
D014552	18687
D011183	7773
D001249	203189
D011628	6904
D014581	19759
D003928	52175
D000740	7813
D003371	19759
D011618	91124
D008181	2475166
D010146	6750
D014098	142442
D000799	142430
D015179	2268037
D010146	153973
D001172	1191
D011565	2610417
D011655	221095
D014581	142136
D001249	72616
D011081	3108
D011655	1037041
D009230	142448
D001172	24605
D012208	3100
D009404	91217
D013290	82126
D006470	2045114
D015451	1545988
D006934	6902
D004374	5781
D006484	34347
D011565	10844
D003233	235824
D012128	8814
D000230	1101886
D015663	1908
D008595	34119
D003874	268872
D021441	236234
D003233	142445
D003928	30131
D014010	47461
D009765	3268
D003874	34374
D011008	236517
D000038	2189
D010300	577300
D012852	21212
D006069	203172
D043183	1225
D001749	4179
D001196	33746
D018410	1546025
D007938	51499
D010146	6754
D010437	21232
D003874	48933
D012628	1514
D017726	314633
D006973	2599
D001991	115552
D009230	10565
D007938	8640
D007868	45318
D011656	1487514
D009101	2531370
D014397	268872
D031901	3100
D011655	1364430
D014552	2186
D014397	34374
D008228	24698
D010146	258329
D003371	20217
D003231	55062
D000312	163524
D012213	20974
D006229	203220
D006934	105745
D001249	115713
D001172	1790539
D014397	48933
D018410	1546021
D012559	160372
D007006	10382
D010033	20489
D010003	314293
D003424	2418
D014277	1292
D001991	235862
D005512	3538
D014842	42634
D003320	10169
D013290	11417
D009101	77655
D018805	485026
D006333	73494
D006973	26296
D009203	259280
D012512	3100
D002544	314659
D008107	46049
D006973	235224
D018410	72611
D001145	7801
D014526	236847
D005148	5084
D001249	998038
D003876	25126
D029424	1091836
D010146	787390
D016868	236058
D001282	9069
D005148	23033
D014141	203122
D003876	11423
D000544	6719
D013290	2189
D006333	221172
D006973	236878
D000196	9900
D010003	1789517
D014842	3251
D014581	33283
D006229	27196
D011655	1856273
D007868	17268
D010673	266604
D011552	48305
D015464	221085
D001172	2612153
D004942	9143
D009765	1422
D015663	72143
D001228	282363
D000437	2119176
D004381	7646
D007868	21250
D009203	314659
D008881	2571813
D001929	3265
D003234	52177
D005756	91163
D011183	3356
D006528	597744
D017229	6069
D015464	5880
D016868	2182
D003108	9601
D020329	8787
D006229	1517
D015228	4719
D043183	91163
D003874	8640
D000152	21235
D011183	314659
D008224	2478439
D003233	865
D003924	84108
D013290	24346
D018410	9864
D016919	4450
D006561	1546414
D001145	9947
D018357	N0000175623
D004415	612
D001932	5552
D010300	203137
D018805	353107
D010146	235402
D006973	142432
D003924	274783
D012559	235742
D000224	22537
D016919	101299
D009101	2387833
D003928	50166
D009203	76895
D014397	8640
D012772	221139
D011565	83947
D013290	267360
D000799	353104
D016055	7316
D017180	203191
D001145	42359
D003093	3265
D001991	388049
D012559	6852
D000544	183379
D010149	1815
D016868	6099
D001929	6628
D005902	142144
D000544	11118
D005901	236806
D018805	6927
D006973	37798
D001282	203211
D013290	221177
D009203	82070
D005902	227212
D005185	253337
D003234	11417
D011565	873
D001906	9900
D001714	885604
D001172	2472325
D019052	2121777
D001172	1429044
D011618	16735
D001172	42935
D006973	8629
D016781	60212
D005776	1291609
D015658	1999660
D012393	35382
D015658	N0000175463
D007022	261716
D003929	319780
D001196	6672
D003924	1368000
D009404	8565
D012772	3992
D002177	2001759
D010003	4847
D011008	6398
D012221	236815
D000437	3554
D014842	203083
D000236	47579
D018805	353106
D013313	1298842
D014098	7258
D001282	203178
D015179	194000
D008595	33747
D006333	5487
D006934	2878
D006973	233603
D010787	35400
D002179	2588846
D000544	994808
D006484	1049105
D014594	1101886
D010146	203168
D017681	5882
D014552	10179
D017681	253453
D012220	7812
D002292	314687
D008288	9010
D006333	10600
D009889	8628
D000437	221078
D010930	6980
D013964	5880
D003876	235991
D001145	8620
D011928	203210
D018410	3356
D005902	283809
D007022	4832
D002289	5552
D001145	4648
D000789	236025
D009447	2474039
D001850	643
D011552	641
D009120	2399
D013274	51499
D012852	2194
D012221	33408
D007938	2378841
D001850	20481
D010032	2348
D003093	21655
D017180	1249590
D001249	88249
D015658	2475077
D001714	9919
D011628	75806
D006689	1545988
D009203	10600
D012640	1311625
D003480	7004
D009220	52101
D009128	3105
D009765	1300700
D034721	284924
D001714	51272
D009203	3443
D016410	194337
D005148	45318
D002181	6932
D010033	2231
D003928	1545989
D006689	1621
